,match_id,year,stage_name,equipe,gols_feitos,gols_sofridos,vitoria,empate,mando
2350,M-2018-35,2018,group stage,Morocco,2,2,False,True,Fora
2351,M-2018-36,2018,group stage,Portugal,1,1,False,True,Fora
2352,M-2018-37,2018,group stage,Peru,2,0,True,False,Fora
2353,M-2018-38,2018,group stage,France,0,0,False,True,Fora
2354,M-2018-39,2018,group stage,Croatia,2,1,True,False,Fora
2355,M-2018-40,2018,group stage,Argentina,2,1,True,False,Fora
2356,M-2018-41,2018,group stage,Germany,0,2,False,False,Fora
2357,M-2018-42,2018,group stage,Sweden,3,0,True,False,Fora
2358,M-2018-43,2018,group stage,Brazil,2,0,True,False,Fora
2359,M-2018-44,2018,group stage,Costa Rica,2,2,False,True,Fora
2360,M-2018-45,2018,group stage,Poland,1,0,True,False,Fora
2361,M-2018-46,2018,group stage,Colombia,1,0,True,False,Fora
2362,M-2018-47,2018,group stage,Belgium,1,0,True,False,Fora
2363,M-2018-48,2018,group stage,Tunisia,2,1,True,False,Fora
2364,M-2018-49,2018,round of 16,Argentina,3,4,False,False,Fora
2365,M-2018-50,2018,round of 16,Portugal,1,2,False,False,Fora
2366,M-2018-51,2018,round of 16,Russia,1,1,False,True,Fora
2367,M-2018-52,2018,round of 16,Denmark,1,1,False,True,Fora
2368,M-2018-53,2018,round of 16,Mexico,0,2,False,False,Fora
2369,M-2018-54,2018,round of 16,Japan,2,3,False,False,Fora
2370,M-2018-55,2018,round of 16,Switzerland,0,1,False,False,Fora
2371,M-2018-56,2018,round of 16,England,1,1,False,True,Fora
2372,M-2018-57,2018,quarter-finals,France,2,0,True,False,Fora
2373,M-2018-58,2018,quarter-finals,Belgium,2,1,True,False,Fora
2374,M-2018-59,2018,quarter-finals,England,2,0,True,False,Fora
2375,M-2018-60,2018,quarter-finals,Croatia,2,2,False,True,Fora
2376,M-2018-61,2018,semi-finals,Belgium,0,1,False,False,Fora
2377,M-2018-62,2018,semi-finals,England,1,2,False,False,Fora
2378,M-2018-63,2018,third-place match,England,0,2,False,False,Fora
2379,M-2018-64,2018,final,Croatia,2,4,False,False,Fora
2380,M-2019-01,2019,group stage,South Korea,0,4,False,False,Fora
2381,M-2019-02,2019,group stage,China,0,1,False,False,Fora
2382,M-2019-03,2019,group stage,South Africa,1,3,False,False,Fora
2383,M-2019-04,2019,group stage,Nigeria,0,3,False,False,Fora
2384,M-2019-05,2019,group stage,Italy,2,1,True,False,Fora
2385,M-2019-06,2019,group stage,Jamaica,0,3,False,False,Fora
2386,M-2019-07,2019,group stage,Scotland,1,2,False,False,Fora
2387,M-2019-08,2019,group stage,Japan,0,0,False,True,Fora
2388,M-2019-09,2019,group stage,Cameroon,0,1,False,False,Fora
2389,M-2019-10,2019,group stage,Netherlands,1,0,True,False,Fora
2390,M-2019-11,2019,group stage,Sweden,2,0,True,False,Fora
2391,M-2019-12,2019,group stage,Thailand,0,13,False,False,Fora
2392,M-2019-13,2019,group stage,South Korea,0,2,False,False,Fora
2393,M-2019-14,2019,group stage,Spain,0,1,False,False,Fora
2394,M-2019-15,2019,group stage,Norway,1,2,False,False,Fora
2395,M-2019-16,2019,group stage,Brazil,2,3,False,False,Fora
2396,M-2019-17,2019,group stage,China,1,0,True,False,Fora
2397,M-2019-18,2019,group stage,Scotland,1,2,False,False,Fora
2398,M-2019-19,2019,group stage,Italy,5,0,True,False,Fora
2399,M-2019-20,2019,group stage,Argentina,0,1,False,False,Fora
2400,M-2019-21,2019,group stage,Cameroon,1,3,False,False,Fora
2401,M-2019-22,2019,group stage,New Zealand,0,2,False,False,Fora
2402,M-2019-23,2019,group stage,Thailand,1,5,False,False,Fora
2403,M-2019-24,2019,group stage,Chile,0,3,False,False,Fora
2404,M-2019-25,2019,group stage,Spain,0,0,False,True,Fora
2405,M-2019-26,2019,group stage,Germany,4,0,True,False,Fora
2406,M-2019-27,2019,group stage,France,1,0,True,False,Fora
2407,M-2019-28,2019,group stage,Norway,2,1,True,False,Fora
2408,M-2019-29,2019,group stage,Brazil,1,0,True,False,Fora
2409,M-2019-30,2019,group stage,Australia,4,1,True,False,Fora
2410,M-2019-31,2019,group stage,England,2,0,True,False,Fora
2411,M-2019-32,2019,group stage,Argentina,3,3,False,True,Fora
2412,M-2019-33,2019,group stage,New Zealand,1,2,False,False,Fora
2413,M-2019-34,2019,group stage,Canada,1,2,False,False,Fora
2414,M-2019-35,2019,group stage,United States,2,0,True,False,Fora
2415,M-2019-36,2019,group stage,Chile,2,0,True,False,Fora
2416,M-2019-37,2019,round of 16,Nigeria,0,3,False,False,Fora
2417,M-2019-38,2019,round of 16,Australia,1,1,False,True,Fora
2418,M-2019-39,2019,round of 16,Cameroon,0,3,False,False,Fora
2419,M-2019-40,2019,round of 16,Brazil,1,2,False,False,Fora
2420,M-2019-41,2019,round of 16,United States,2,1,True,False,Fora
2421,M-2019-42,2019,round of 16,Canada,0,1,False,False,Fora
2422,M-2019-43,2019,round of 16,China,0,2,False,False,Fora
2423,M-2019-44,2019,round of 16,Japan,1,2,False,False,Fora
2424,M-2019-45,2019,quarter-final,England,3,0,True,False,Fora
2425,M-2019-46,2019,quarter-final,United States,2,1,True,False,Fora
2426,M-2019-47,2019,quarter-final,Netherlands,2,0,True,False,Fora
2427,M-2019-48,2019,quarter-final,Sweden,2,1,True,False,Fora
2428,M-2019-49,2019,semi-final,United States,2,1,True,False,Fora
2429,M-2019-50,2019,semi-final,Sweden,0,1,False,False,Fora
2430,M-2019-51,2019,third-place match,Sweden,2,1,True,False,Fora
2431,M-2019-52,2019,final,Netherlands,0,2,False,False,Fora
2432,M-2022-01,2022,group stage,Ecuador,2,0,True,False,Fora
2433,M-2022-02,2022,group stage,Iran,2,6,False,False,Fora
2434,M-2022-03,2022,group stage,Netherlands,2,0,True,False,Fora
2435,M-2022-04,2022,group stage,Wales,1,1,False,True,Fora
2436,M-2022-05,2022,group stage,Saudi Arabia,2,1,True,False,Fora
2437,M-2022-06,2022,group stage,Tunisia,0,0,False,True,Fora
2438,M-2022-07,2022,group stage,Poland,0,0,False,True,Fora
2439,M-2022-08,2022,group stage,Australia,1,4,False,False,Fora
2440,M-2022-09,2022,group stage,Croatia,0,0,False,True,Fora
2441,M-2022-10,2022,group stage,Japan,2,1,True,False,Fora
2442,M-2022-11,2022,group stage,Costa Rica,0,7,False,False,Fora
2443,M-2022-12,2022,group stage,Canada,0,1,False,False,Fora
2444,M-2022-13,2022,group stage,Cameroon,0,1,False,False,Fora
2445,M-2022-14,2022,group stage,South Korea,0,0,False,True,Fora
2446,M-2022-15,2022,group stage,Ghana,2,3,False,False,Fora
2447,M-2022-16,2022,group stage,Serbia,0,2,False,False,Fora
2448,M-2022-17,2022,group stage,Iran,2,0,True,False,Fora
2449,M-2022-18,2022,group stage,Senegal,3,1,True,False,Fora
2450,M-2022-19,2022,group stage,Ecuador,1,1,False,True,Fora
2451,M-2022-20,2022,group stage,United States,0,0,False,True,Fora
2452,M-2022-21,2022,group stage,Australia,1,0,True,False,Fora
2453,M-2022-22,2022,group stage,Saudi Arabia,0,2,False,False,Fora
2454,M-2022-23,2022,group stage,Denmark,1,2,False,False,Fora
2455,M-2022-24,2022,group stage,Mexico,0,2,False,False,Fora
2456,M-2022-25,2022,group stage,Costa Rica,1,0,True,False,Fora
2457,M-2022-26,2022,group stage,Morocco,2,0,True,False,Fora
2458,M-2022-27,2022,group stage,Canada,1,4,False,False,Fora
2459,M-2022-28,2022,group stage,Germany,1,1,False,True,Fora
2460,M-2022-29,2022,group stage,Serbia,3,3,False,True,Fora
2461,M-2022-30,2022,group stage,Ghana,3,2,True,False,Fora
2462,M-2022-31,2022,group stage,Switzerland,0,1,False,False,Fora
2463,M-2022-32,2022,group stage,Uruguay,0,2,False,False,Fora
2464,M-2022-33,2022,group stage,Senegal,2,1,True,False,Fora
2465,M-2022-34,2022,group stage,Qatar,0,2,False,False,Fora
2466,M-2022-35,2022,group stage,United States,1,0,True,False,Fora
2467,M-2022-36,2022,group stage,England,3,0,True,False,Fora
2468,M-2022-37,2022,group stage,Denmark,0,1,False,False,Fora
2469,M-2022-38,2022,group stage,France,0,1,False,False,Fora
2470,M-2022-39,2022,group stage,Argentina,2,0,True,False,Fora
2471,M-2022-40,2022,group stage,Mexico,2,1,True,False,Fora
2472,M-2022-41,2022,group stage,Morocco,2,1,True,False,Fora
2473,M-2022-42,2022,group stage,Belgium,0,0,False,True,Fora
2474,M-2022-43,2022,group stage,Germany,4,2,True,False,Fora
2475,M-2022-44,2022,group stage,Spain,1,2,False,False,Fora
2476,M-2022-45,2022,group stage,Uruguay,2,0,True,False,Fora
2477,M-2022-46,2022,group stage,Portugal,1,2,False,False,Fora
2478,M-2022-47,2022,group stage,Brazil,0,1,False,False,Fora
2479,M-2022-48,2022,group stage,Switzerland,3,2,True,False,Fora
2480,M-2022-49,2022,round of 16,United States,1,3,False,False,Fora
2481,M-2022-50,2022,round of 16,Australia,1,2,False,False,Fora
2482,M-2022-51,2022,round of 16,Poland,1,3,False,False,Fora
2483,M-2022-52,2022,round of 16,Senegal,0,3,False,False,Fora
2484,M-2022-53,2022,round of 16,Croatia,1,1,False,True,Fora
2485,M-2022-54,2022,round of 16,South Korea,1,4,False,False,Fora
2486,M-2022-55,2022,round of 16,Spain,0,0,False,True,Fora
2487,M-2022-56,2022,round of 16,Switzerland,1,6,False,False,Fora
2488,M-2022-57,2022,quarter-finals,Brazil,1,1,False,True,Fora
2489,M-2022-58,2022,quarter-finals,Argentina,2,2,False,True,Fora
2490,M-2022-59,2022,quarter-finals,Portugal,0,1,False,False,Fora
2491,M-2022-60,2022,quarter-finals,France,2,1,True,False,Fora
2492,M-2022-61,2022,semi-finals,Croatia,0,3,False,False,Fora
2493,M-2022-62,2022,semi-finals,Morocco,0,2,False,False,Fora
2494,M-2022-63,2022,third-place match,Morocco,1,2,False,False,Fora
2495,M-2022-64,2022,final,France,3,3,False,True,Fora
